ESTADO,CH06,PONDIIO,PP04D_COD,NIVEL_ED,ANO4,PP04B_COD,TRIMESTRE,AGLOMERADO,CH04,Actividad,Periodo
1,18,257,53314.0,3,2020,1009,4,8,2,Elaboración de productos alimenticios n.c.p.,2020-T4
1,41,205,80113.0,3,2020,1009,4,8,1,Elaboración de productos alimenticios n.c.p.,2020-T4
1,52,190,80323.0,2,2020,1009,4,8,1,Elaboración de productos alimenticios n.c.p.,2020-T4
1,48,190,30333.0,4,2020,0048,4,8,2,"Comercio, excepto de vehículos automotores y motocicletas",2020-T4
1,34,176,10313.0,4,2020,9100,4,8,1,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",2020-T4
1,39,176,11331.0,6,2020,8401,4,8,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2020-T4
1,43,232,92132.0,4,2020,9501,4,8,1,Reparación de equipos informáticos,2020-T4
1,49,232,41332.0,6,2020,8501,4,8,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2020-T4
1,56,187,30133.0,5,2020,4803,4,8,2,"Comercio de alimentos, bebidas y tabaco",2020-T4
1,34,187,10333.0,6,2020,8401,4,8,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2020-T4
1,38,187,30133.0,5,2020,4803,4,8,2,"Comercio de alimentos, bebidas y tabaco",2020-T4
1,57,201,10332.0,4,2020,3600,4,8,1,"Captación, tratamiento y suministro de agua",2020-T4
1,32,201,10312.0,4,2020,8401,4,8,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2020-T4
1,53,249,30113.0,2,2020,4803,4,8,2,"Comercio de alimentos, bebidas y tabaco",2020-T4
1,44,308,55314.0,4,2020,9700,4,8,2,Actividades de los hogares como empleadores de personal doméstico,2020-T4
1,45,348,72313.0,2,2020,4000,4,8,1,Construcción,2020-T4
1,33,265,80313.0,5,2020,1300,4,8,1,"Fabricación de productos textiles, excepto prendas de vestir",2020-T4
1,33,265,30113.0,3,2020,4808,4,8,2,Tiendas no especializadas con predominancia de alimento y bebidas,2020-T4
1,32,292,56314.0,4,2020,8401,4,8,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2020-T4
1,44,292,34323.0,2,2020,4903,4,8,1,Transporte automotor de pasajeros,2020-T4
1,51,292,56313.0,2,2020,8501,4,8,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2020-T4
1,38,292,72314.0,7,2020,4000,4,8,1,Construcción,2020-T4
1,27,536,34323.0,4,2020,4807,4,8,1,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2020-T4
1,40,112,72313.0,3,2020,4000,4,8,1,Construcción,2020-T4
1,42,328,47313.0,4,2020,8000,4,8,1,Actividades de investigación y seguridad,2020-T4
1,57,238,80123.0,4,2020,1300,4,12,2,"Fabricación de productos textiles, excepto prendas de vestir",2020-T4
1,62,312,72113.0,4,2020,4000,4,8,1,Construcción,2020-T4
1,27,312,30314.0,4,2020,4806,4,8,2,Comercio de combustible para vehículos,2020-T4
1,55,311,31123.0,7,2020,1009,4,8,1,Elaboración de productos alimenticios n.c.p.,2020-T4
1,56,312,33114.0,7,2020,4807,4,8,2,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2020-T4
1,22,312,33114.0,1,2020,4807,4,8,1,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2020-T4
1,65,235,30314.0,3,2020,4808,4,8,2,Tiendas no especializadas con predominancia de alimento y bebidas,2020-T4
1,29,235,30314.0,4,2020,4808,4,8,1,Tiendas no especializadas con predominancia de alimento y bebidas,2020-T4
1,66,235,30113.0,3,2020,4808,4,8,1,Tiendas no especializadas con predominancia de alimento y bebidas,2020-T4
1,31,218,35333.0,6,2020,6100,4,8,1,Telecomunicaciones,2020-T4
1,28,218,10333.0,4,2020,8401,4,8,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2020-T4
1,41,221,30333.0,2,2020,4804,4,8,2,"Comercio de textiles y avíos, mercería, prendas de vestir, calzado, marroquinería y artículos similares",2020-T4
1,41,221,32314.0,4,2020,2100,4,8,1,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos",2020-T4
1,40,158,49313.0,4,2020,8401,4,8,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2020-T4
1,46,265,10333.0,6,2020,8401,4,8,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2020-T4
1,28,605,10313.0,5,2020,8401,4,8,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2020-T4
1,27,606,10313.0,5,2020,8401,4,8,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2020-T4
1,44,377,82112.0,3,2020,9503,4,8,1,Reparación de efectos de uso personal y doméstico,2020-T4
1,51,289,82112.0,5,2020,4000,4,8,1,Construcción,2020-T4
1,55,260,41332.0,6,2020,8501,4,8,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2020-T4
1,36,140,5001.0,6,2020,6900,4,15,1,Actividades jurídicas y de contabilidad,2020-T4
1,32,162,20331.0,6,2020,6900,4,15,1,Actividades jurídicas y de contabilidad,2020-T4
1,36,164,10333.0,4,2020,6400,4,15,2,"Intermediación financiera y otros servicios financieros, excepto los de seguros y administración de fon-",2020-T4
1,28,263,82113.0,1,2020,4504,4,12,1,"Venta, mantenimiento y reparación de motocicletas y de sus piezas y accesorios",2020-T4
1,38,294,5001.0,6,2020,8600,4,12,2,Actividades de atención a la salud humana,2020-T4
1,31,265,30331.0,6,2020,4807,4,12,2,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2020-T4
1,60,346,82113.0,1,2020,4502,4,12,1,"Mantenimiento y reparación de vehículos automotores, excepto motocicletas",2020-T4
1,54,351,57314.0,6,2020,9700,4,12,2,Actividades de los hogares como empleadores de personal doméstico,2020-T4
1,45,286,20131.0,6,2020,6900,4,12,2,Actividades jurídicas y de contabilidad,2020-T4
1,40,287,40111.0,6,2020,8600,4,12,2,Actividades de atención a la salud humana,2020-T4
1,55,211,30113.0,4,2020,4808,4,12,1,Tiendas no especializadas con predominancia de alimento y bebidas,2020-T4
1,52,216,30113.0,2,2020,4808,4,12,2,Tiendas no especializadas con predominancia de alimento y bebidas,2020-T4
1,39,252,72313.0,5,2020,4000,4,12,1,Construcción,2020-T4
1,28,180,80323.0,4,2020,1300,4,12,1,"Fabricación de productos textiles, excepto prendas de vestir",2020-T4
1,45,304,90313.0,4,2020,4502,4,12,1,"Mantenimiento y reparación de vehículos automotores, excepto motocicletas",2020-T4
1,45,319,30113.0,4,2020,4804,4,12,2,"Comercio de textiles y avíos, mercería, prendas de vestir, calzado, marroquinería y artículos similares",2020-T4
1,38,440,10333.0,4,2020,8401,4,12,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2020-T4
1,38,439,48313.0,4,2020,8401,4,12,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2020-T4
1,53,358,5002.0,2,2020,4803,4,12,1,"Comercio de alimentos, bebidas y tabaco",2020-T4
1,19,312,30314.0,3,2020,4803,4,12,1,"Comercio de alimentos, bebidas y tabaco",2020-T4
1,51,349,80323.0,4,2020,4808,4,12,1,Tiendas no especializadas con predominancia de alimento y bebidas,2020-T4
1,50,358,41332.0,6,2020,8501,4,12,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2020-T4
1,25,349,51312.0,6,2020,9301,4,12,1,Actividades para la práctica deportiva,2020-T4
1,29,247,53314.0,3,2020,8800,4,12,2,Servicios sociales sin alojamiento,2020-T4
1,28,242,72113.0,3,2020,4000,4,12,1,Construcción,2020-T4
1,59,239,56314.0,2,2020,8401,4,12,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2020-T4
1,37,193,56314.0,4,2020,8101,4,12,1,Servicios de apoyo a edificios y actividades de limpieza en general,2020-T4
1,25,198,33114.0,4,2020,4810,4,12,2,Venta al por menor en puestos móviles y no realizadas en tiendas n.c.p.,2020-T4
1,52,179,80113.0,3,2020,7301,4,12,1,Actividades publicitarias,2020-T4
1,35,338,5002.0,4,2020,4000,4,12,1,Construcción,2020-T4
1,34,346,5002.0,4,2020,4000,4,12,2,Construcción,2020-T4
1,32,186,72313.0,4,2020,4000,4,12,1,Construcción,2020-T4
1,33,193,80113.0,4,2020,9999,4,12,2,,2020-T4
1,31,191,10202.0,2,2020,3800,4,12,1,"Recolección, tratamiento y eliminación de desechos; recuperación de materiales",2020-T4
1,47,188,80313.0,4,2020,4808,4,12,1,Tiendas no especializadas con predominancia de alimento y bebidas,2020-T4
1,48,308,48312.0,4,2020,8401,4,8,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2020-T4
1,52,204,53113.0,3,2020,5601,4,12,2,"Servicios de expendio de comidas y bebidas, excepto por vendedores ambulantes",2020-T4
1,42,201,53113.0,4,2020,5601,4,12,1,"Servicios de expendio de comidas y bebidas, excepto por vendedores ambulantes",2020-T4
1,55,345,53113.0,3,2020,5601,4,12,2,"Servicios de expendio de comidas y bebidas, excepto por vendedores ambulantes",2020-T4
1,24,343,30113.0,4,2020,4804,4,12,2,"Comercio de textiles y avíos, mercería, prendas de vestir, calzado, marroquinería y artículos similares",2020-T4
1,24,334,58314.0,4,2020,5202,4,12,1,Servicios auxiliares al transporte,2020-T4
1,45,260,82113.0,6,2020,4502,4,8,1,"Mantenimiento y reparación de vehículos automotores, excepto motocicletas",2020-T4
1,47,260,40332.0,6,2020,8600,4,8,2,Actividades de atención a la salud humana,2020-T4
1,15,201,57314.0,3,2020,9700,4,12,2,Actividades de los hogares como empleadores de personal doméstico,2020-T4
1,63,276,10313.0,6,2020,8401,4,12,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2020-T4
1,21,245,80113.0,4,2020,3200,4,12,1,Industrias manufactureras n.c.p.,2020-T4
1,24,245,80113.0,4,2020,3200,4,12,1,Industrias manufactureras n.c.p.,2020-T4
1,19,213,82313.0,3,2020,4502,4,12,1,"Mantenimiento y reparación de vehículos automotores, excepto motocicletas",2020-T4
1,37,277,5002.0,4,2020,4000,4,12,1,Construcción,2020-T4
1,35,236,80202.0,6,2020,5601,4,12,1,"Servicios de expendio de comidas y bebidas, excepto por vendedores ambulantes",2020-T4
1,27,244,57113.0,4,2020,9602,4,12,2,Servicios de peluquería y tratamientos de belleza,2020-T4
1,58,547,72313.0,2,2020,4000,4,8,1,Construcción,2020-T4
1,28,547,72314.0,3,2020,4000,4,8,1,Construcción,2020-T4
1,27,294,30333.0,6,2020,4807,4,8,2,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2020-T4
1,28,294,30333.0,3,2020,4807,4,8,2,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2020-T4
1,56,427,36333.0,3,2020,4501,4,8,1,"Venta de vehículos automotores, excepto motocicletas",2020-T4
1,33,427,53113.0,4,2020,1009,4,8,2,Elaboración de productos alimenticios n.c.p.,2020-T4
1,66,232,10333.0,3,2020,4000,4,8,1,Construcción,2020-T4
1,43,67,72113.0,4,2020,3501,4,8,1,"Generación, transmisión y distribución de energía eléctrica",2020-T4
1,41,67,10332.0,6,2020,9100,4,8,2,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",2020-T4
1,46,94,72113.0,1,2020,4000,4,8,1,Construcción,2020-T4
1,27,94,80113.0,4,2020,9999,4,8,2,,2020-T4
1,46,114,34323.0,3,2020,4903,4,8,1,Transporte automotor de pasajeros,2020-T4
1,37,114,10333.0,4,2020,9402,4,8,2,Actividades de sindicatos,2020-T4
1,31,114,41312.0,4,2020,8509,4,8,2,Otros tipos de enseñanza n.c.p.,2020-T4
1,40,114,20313.0,3,2020,4805,4,8,1,"Comercio de materiales de construcción, artículos de ferretería, plomería, pinturería, espejos y artículos",2020-T4
1,19,105,30133.0,3,2020,4807,4,8,2,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2020-T4
1,32,67,80113.0,2,2020,4000,4,8,1,Construcción,2020-T4
1,52,82,72113.0,2,2020,4000,4,8,1,Construcción,2020-T4
1,41,38,72113.0,3,2020,3501,4,8,1,"Generación, transmisión y distribución de energía eléctrica",2020-T4
1,31,38,55314.0,3,2020,9700,4,8,2,Actividades de los hogares como empleadores de personal doméstico,2020-T4
1,35,38,72113.0,3,2020,4000,4,8,1,Construcción,2020-T4
1,38,38,72113.0,3,2020,4000,4,8,1,Construcción,2020-T4
1,46,377,41332.0,6,2020,8501,4,12,1,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2020-T4
1,47,386,41332.0,6,2020,8501,4,12,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2020-T4
1,27,952,30333.0,6,2020,4807,4,12,2,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2020-T4
1,35,931,51312.0,4,2020,9301,4,12,1,Actividades para la práctica deportiva,2020-T4
1,37,959,40311.0,6,2020,8600,4,12,2,Actividades de atención a la salud humana,2020-T4
1,36,210,48313.0,4,2020,8401,4,12,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2020-T4
1,39,213,41312.0,6,2020,8501,4,12,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2020-T4
1,52,293,10313.0,3,2020,8401,4,12,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2020-T4
1,62,178,58113.0,7,2020,8102,4,15,1,Servicios de paisajismo y jardinería,2020-T4
1,28,205,72313.0,3,2020,4000,4,15,1,Construcción,2020-T4
1,38,122,41332.0,6,2020,8501,4,15,1,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2020-T4
1,40,132,41332.0,6,2020,8501,4,15,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2020-T4
1,24,169,10333.0,5,2020,8401,4,15,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2020-T4
1,75,160,30113.0,3,2020,4803,4,15,1,"Comercio de alimentos, bebidas y tabaco",2020-T4
1,44,181,41332.0,6,2020,8501,4,15,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2020-T4
1,45,167,30333.0,5,2020,4805,4,15,1,"Comercio de materiales de construcción, artículos de ferretería, plomería, pinturería, espejos y artículos",2020-T4
1,36,181,41332.0,6,2020,8501,4,15,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2020-T4
1,38,167,47313.0,6,2020,8000,4,15,1,Actividades de investigación y seguridad,2020-T4
1,63,181,10333.0,6,2020,8401,4,15,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2020-T4
1,57,185,30113.0,3,2020,4803,4,15,2,"Comercio de alimentos, bebidas y tabaco",2020-T4
1,34,695,30313.0,3,2020,4805,4,15,1,"Comercio de materiales de construcción, artículos de ferretería, plomería, pinturería, espejos y artículos",2020-T4
1,27,881,47313.0,4,2020,8000,4,15,1,Actividades de investigación y seguridad,2020-T4
1,32,633,45332.0,4,2020,6300,4,15,1,Actividades de servicios de información,2020-T4
1,40,181,57113.0,4,2020,9602,4,15,2,Servicios de peluquería y tratamientos de belleza,2020-T4
1,45,199,10313.0,4,2020,8401,4,15,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2020-T4
1,40,281,35323.0,4,2020,5601,4,12,1,"Servicios de expendio de comidas y bebidas, excepto por vendedores ambulantes",2020-T4
1,37,291,10312.0,4,2020,8501,4,12,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2020-T4
1,31,437,57314.0,3,2020,9700,4,12,2,Actividades de los hogares como empleadores de personal doméstico,2020-T4
1,62,432,58113.0,2,2020,8102,4,12,1,Servicios de paisajismo y jardinería,2020-T4
1,59,446,30313.0,2,2020,4810,4,12,2,Venta al por menor en puestos móviles y no realizadas en tiendas n.c.p.,2020-T4
1,45,290,41313.0,6,2020,8501,4,8,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2020-T4
1,49,290,34323.0,2,2020,4904,4,8,1,Transporte automotor de cargas,2020-T4
1,45,290,54312.0,4,2020,9999,4,8,1,,2020-T4
1,31,232,61313.0,4,2020,0102,4,8,1,Cría de animales,2020-T4
1,60,140,72113.0,2,2020,4000,4,8,1,Construcción,2020-T4
1,41,264,36313.0,5,2020,4807,4,8,1,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2020-T4
1,37,264,35202.0,5,2020,8200,4,8,2,Actividades administrativas de oficinas y otras actividades auxiliares de las empresas,2020-T4
1,42,247,48313.0,4,2020,8401,4,8,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2020-T4
1,54,148,10203.0,4,2020,8401,4,8,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2020-T4
1,54,148,10333.0,6,2020,9999,4,8,2,,2020-T4
1,28,148,10313.0,6,2020,8401,4,8,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2020-T4
1,50,168,10332.0,6,2020,8401,4,8,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2020-T4
1,48,298,57113.0,6,2020,9602,4,8,2,Servicios de peluquería y tratamientos de belleza,2020-T4
1,23,298,72314.0,4,2020,4000,4,8,1,Construcción,2020-T4
1,30,559,34133.0,4,2020,4903,4,8,1,Transporte automotor de pasajeros,2020-T4
1,55,559,10312.0,4,2020,8501,4,8,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2020-T4
1,41,559,92132.0,4,2020,4000,4,8,1,Construcción,2020-T4
1,41,560,20131.0,6,2020,6900,4,8,2,Actividades jurídicas y de contabilidad,2020-T4
1,51,171,10201.0,6,2020,8401,4,8,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2020-T4
1,50,101,30314.0,4,2020,4807,4,8,1,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2020-T4
1,28,62,56314.0,4,2020,8401,4,8,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2020-T4
1,36,62,10202.0,6,2020,3600,4,8,2,"Captación, tratamiento y suministro de agua",2020-T4
1,28,323,55314.0,6,2020,9700,4,8,2,Actividades de los hogares como empleadores de personal doméstico,2020-T4
1,39,138,72314.0,2,2020,4000,4,8,1,Construcción,2020-T4
1,83,1001,11131.0,6,2020,6900,4,8,1,Actividades jurídicas y de contabilidad,2020-T4
1,52,362,53323.0,1,2020,8600,4,8,2,Actividades de atención a la salud humana,2020-T4
1,29,362,10313.0,4,2020,4000,4,8,2,Construcción,2020-T4
1,22,362,72314.0,3,2020,4000,4,8,1,Construcción,2020-T4
1,18,362,82314.0,3,2020,4504,4,8,1,"Venta, mantenimiento y reparación de motocicletas y de sus piezas y accesorios",2020-T4
1,38,466,51312.0,6,2020,9301,4,8,1,Actividades para la práctica deportiva,2020-T4
1,59,466,10332.0,5,2020,3600,4,8,1,"Captación, tratamiento y suministro de agua",2020-T4
1,39,160,56314.0,3,2020,4000,4,8,1,Construcción,2020-T4
